t,x,y,z,dxdt,dydt,dzdt,speed
24.303,6.28819009,10.83940114,13.99847916,45.51211048,77.20482343,30.83093704,94.77596552
24.304,6.333860744,10.91678831,14.02976013,45.82927561,77.56876562,31.73272323,95.5206869
24.305,6.379848789,10.99453714,14.06194809,46.14688353,77.92812644,32.64495622,96.27056101
24.306,6.426154642,11.07264296,14.09505354,46.46488319,78.28269325,33.5677065,97.02554484
24.307,6.472778668,11.15110086,14.12908703,46.7832219,78.6322487,34.50104234,97.78559356
24.308,6.51972118,11.22990571,14.16405918,47.10184533,78.97657071,35.44502965,98.55066048
24.309,6.566982435,11.30905218,14.19998066,47.42069744,79.3154324,36.39973191,99.32069697
24.31,6.614562632,11.38853468,14.23686223,47.73972048,79.64860208,37.36520997,100.0956525
24.311,6.662461913,11.46834741,14.2747147,48.05885494,79.97584318,38.34152195,100.8754744
24.312,6.710680359,11.54848431,14.31354891,48.37803952,80.29691421,39.32872308,101.6601082
24.313,6.759217988,11.6289391,14.35337579,48.69721109,80.61156874,40.32686555,102.4494972
24.314,6.808074755,11.70970523,14.3942063,49.0163047,80.91955536,41.33599839,103.2435825
24.315,6.857250549,11.7907759,14.43605146,49.33525351,81.22061764,42.35616727,104.0423033
24.316,6.906745191,11.87214407,14.47892233,49.65398874,81.5144941,43.38741438,104.8455963
24.317,6.956558432,11.9538024,14.52283,49.97243972,81.8009182,44.42977824,105.6533963
24.318,7.006689951,12.03574333,14.5677856,50.29053376,82.0796183,45.48329355,106.4656354
24.319,7.057139355,12.11795897,14.61380031,50.60819618,82.35031765,46.54799101,107.2822437
24.32,7.107906174,12.2004412,14.66088532,50.92535027,82.61273437,47.62389715,108.1031487
24.321,7.15898986,12.28318159,14.70905185,51.24191725,82.86658144,48.71103415,108.9282757
24.322,7.210389786,12.36617141,14.75831114,51.55781624,83.11156669,49.80941966,109.7575474
24.323,7.262105242,12.44940167,14.80867444,51.87296424,83.3473928,50.91906659,110.5908841
24.324,7.314135436,12.53286304,14.86015303,52.18727607,83.5737573,52.03998294,111.4282034
24.325,7.366479487,12.61654592,14.91275817,52.50066438,83.79035257,53.17217163,112.2694205
24.326,7.419136427,12.70044039,14.96650113,52.8130396,83.99686585,54.31563023,113.1144478
24.327,7.472105198,12.78453619,15.02139318,53.12430992,84.19297927,55.47035082,113.9631953
24.328,7.525384647,12.86882277,15.07744558,53.43438124,84.37836985,56.63631976,114.81557
24.329,7.578973528,12.95328925,15.13466956,53.74315717,84.55270956,57.81351746,115.6714763
24.33,7.632870497,13.0379244,15.19307635,54.05053899,84.71566528,59.00191819,116.5308159
24.331,7.687074108,13.12271667,15.25267713,54.35642561,84.86689895,60.20148986,117.3934876
24.332,7.741582815,13.20765417,15.31348304,54.66071357,85.0060675,61.41219379,118.2593872
24.333,7.796394967,13.29272467,15.37550521,54.96329699,85.13282299,62.63398446,119.1284079
24.334,7.851508805,13.37791556,15.43875469,55.26406758,85.2468126,63.86680933,120.0004398
24.335,7.906922461,13.46321392,15.50324249,55.56291456,85.34767877,65.11060856,120.8753701
24.336,7.962633955,13.54860643,15.56897954,55.8597247,85.43505918,66.36531479,121.7530829
24.337,8.018641193,13.63407942,15.63597673,56.15438225,85.50858692,67.63085291,122.6334593
24.338,8.074941963,13.71961886,15.70424483,56.44676895,85.56789053,68.90713981,123.5163776
24.339,8.131533934,13.80521033,15.77379456,56.73676399,85.6125941,70.19408412,124.4017126
24.34,8.188414652,13.89083905,15.84463652,57.024244,85.64231739,71.49158598,125.2893363
24.341,8.245581541,13.97648985,15.91678121,57.30908304,85.65667595,72.79953678,126.1791175
24.342,8.303031895,14.06214715,15.99023903,57.59115258,85.6552812,74.1178189,127.0709217
24.343,8.36076288,14.14779503,16.06502025,57.87032147,85.63774062,75.44630548,127.9646113
24.344,8.418771527,14.23341712,16.141135,58.14645594,85.60365787,76.78486011,128.8600455
24.345,8.477054735,14.31899669,16.21859328,58.4194196,85.55263292,78.13333664,129.7570803
24.346,8.535609263,14.4045166,16.29740493,58.68907342,85.48426227,79.49157887,130.6555684
24.347,8.594431731,14.4899593,16.37757964,58.95527571,85.39813905,80.8594203,131.5553592
24.348,8.653518616,14.57530683,16.45912691,59.21788213,85.29385328,82.23668387,132.456299
24.349,8.712866248,14.66054082,16.54205608,59.47674569,85.170992,83.62318169,133.3582306
24.35,8.772470809,14.74564248,16.62637629,59.73171673,85.02913954,85.01871481,134.2609937
24.351,8.832328333,14.83059263,16.71209645,59.98264293,84.86787768,86.42307289,135.1644245
24.352,8.892434695,14.91537163,16.7992253,60.22936932,84.68678592,87.83603402,136.068356
24.353,8.952785619,14.99995945,16.88777131,60.47173828,84.48544174,89.25736438,136.972618
24.354,9.013376666,15.08433562,16.97774274,60.70958953,84.2634208,90.68681806,137.8770369
24.355,9.074203238,15.16847925,17.06914757,60.94276016,84.02029725,92.1241367,138.7814358
24.356,9.135260571,15.25236904,17.16199354,61.17108466,83.75564402,93.56904936,139.6856346
24.357,9.196543736,15.33598322,17.25628811,61.39439487,83.46903309,95.02127216,140.5894497
24.358,9.258047632,15.41929964,17.35203842,61.61252008,83.16003581,96.48050807,141.4926946
24.359,9.31976699,15.50229569,17.44925136,61.825287,82.82822324,97.94644668,142.3951793
24.36,9.381696362,15.58494834,17.54793344,62.03251977,82.47316644,99.41876395,143.2967108
24.361,9.443830125,15.66723413,17.6480909,62.23404006,82.0944369,100.8971219,144.1970926
24.362,9.506162477,15.74912918,17.74972958,62.42966702,81.69160683,102.3811686,145.0961255
24.363,9.568687434,15.83060917,17.85285501,62.61921735,81.26424959,103.8705377,145.9936068
24.364,9.631398825,15.91164936,17.95747231,62.80250536,80.81194006,105.3648481,146.889331
24.365,9.694290294,15.99222459,18.06358622,62.97934296,80.33425506,106.8637044,147.7830893
24.366,9.757355297,16.07230927,18.17120109,63.14953975,79.83077379,108.3666958,148.6746702
24.367,9.820587096,16.1518774,18.28032085,63.31290304,79.30107824,109.8733965,149.5638591
24.368,9.88397876,16.23090255,18.39094898,63.46923792,78.74475367,111.3833655,150.4504387
24.369,9.947523163,16.30935789,18.50308852,63.61834731,78.16138905,112.8961461,151.3341886
24.37,10.01121298,16.38721618,18.61674205,63.76003201,77.55057761,114.4112659,152.214886
24.371,10.07504069,16.46444977,18.73191167,63.89409081,76.91191727,115.9282368,153.0923053
24.372,10.13899855,16.5410306,18.84859897,64.02032049,76.24501117,117.4465547,153.9662183
24.373,10.20307865,16.61693024,18.96680505,64.13851595,75.54946826,118.9656994,154.8363943
24.374,10.26727284,16.69211986,19.08653047,64.24847026,74.82490375,120.4851343,155.7026003
24.375,10.33157277,16.76657025,19.20777523,64.34997478,74.07093976,122.0043067,156.5646008
24.376,10.3959699,16.84025182,19.3305388,64.4428192,73.28720582,123.5226475,157.4221584
24.377,10.46045545,16.91313462,19.45482006,64.52679165,72.47333953,125.0395711,158.2750332
24.378,10.52502045,16.98518834,19.58061727,64.60167882,71.62898708,126.5544753,159.1229836
24.379,10.58965571,17.05638232,19.70792813,64.66726604,70.75380395,128.0667414,159.9657661
24.38,10.65435181,17.12668556,19.83674967,64.72333741,69.84745547,129.5757342,160.8031354
24.381,10.71909914,17.19606673,19.96707829,64.76967588,68.9096175,131.080802,161.6348445
24.382,10.78388785,17.26449419,20.09890974,64.8060634,67.93997708,132.5812765,162.4606451
24.383,10.84870788,17.33193598,20.23223908,64.83228104,66.93823309,134.0764729,163.2802875
24.384,10.91354895,17.39835986,20.36706069,64.8481091,65.90409691,135.5656901,164.0935208
24.385,10.97840056,17.46373329,20.50336823,64.85332727,64.83729314,137.0482107,164.9000931
24.386,11.04325199,17.52802347,20.64115464,64.84771475,63.73756026,138.5233011,165.6997515
24.387,11.10809231,17.59119735,20.78041211,64.83105043,62.60465139,139.9902116,166.4922425
24.388,11.17291034,17.65322163,20.92113208,64.80311299,61.43833494,141.4481769,167.2773123
24.389,11.2376947,17.71406281,21.06330522,64.7636811,60.23839538,142.8964159,168.0547064
24.39,11.30243379,17.77368715,21.2069214,64.71253359,59.00463396,144.3341319,168.8241702
24.391,11.36711579,17.83206074,21.3519697,64.64944955,57.7368694,145.7605133,169.5854495
24.392,11.43172864,17.8891495,21.49843837,64.57420862,56.43493873,147.1747337,170.3382898
24.393,11.49626008,17.94491918,21.64631484,64.48659104,55.09869792,148.5759518,171.0824374
24.394,11.56069762,17.99933542,21.79558566,64.38637796,53.7280227,149.9633124,171.8176393
24.395,11.62502856,18.05236372,21.94623655,64.27335152,52.32280928,151.3359464,172.5436431
24.396,11.68923998,18.1039695,22.09825235,64.14729514,50.88297511,152.6929712,173.2601976
24.397,11.75331874,18.15411811,22.25161699,64.00799366,49.40845961,154.0334912,173.9670531
24.398,11.81725148,18.20277484,22.40631353,63.85523359,47.89922492,155.3565986,174.6639612
24.399,11.88102465,18.24990498,22.56232408,63.68880328,46.35525667,156.6613734,175.3506755
24.4,11.94462446,18.29547378,22.71962985,63.50849317,44.77656465,157.9468841,176.0269515
24.401,12.00803694,18.33944654,22.87821111,63.31409603,43.16318361,159.2121886,176.692547
24.402,12.07124789,18.38178861,23.03804718,63.10540713,41.51517394,160.4563345,177.3472226
24.403,12.13424292,18.42246538,23.19911641,62.88222454,39.83262237,161.6783597,177.9907413
24.404,12.19700744,18.46144237,23.3613962,62.6443493,38.1156427,162.8772935,178.6228694
24.405,12.25952666,18.49868523,23.52486297,62.39158574,36.36437646,164.0521569,179.2433765
24.406,12.32178559,18.53415975,23.68949216,62.12374166,34.5789936,165.2019635,179.8520359
24.407,12.38376905,18.56783191,23.85525822,61.84062861,32.75969312,166.3257204,180.4486245
24.408,12.44546169,18.59966791,24.02213459,61.54206216,30.90670372,167.4224289,181.0329237
24.409,12.50684797,18.62963418,24.19009372,61.22786212,29.02028439,168.4910858,181.6047191
24.41,12.56791215,18.65769743,24.35910707,60.89785283,27.10072503,169.5306834,182.163801
24.411,12.62863835,18.68382469,24.52914507,60.55186343,25.14834701,170.5402114,182.7099648
24.412,12.68901049,18.7079833,24.70017713,60.1897281,23.16350367,171.5186574,183.2430111
24.413,12.74901237,18.730141,24.87217168,59.81128636,21.14658089,172.4650081,183.7627462
24.414,12.80862758,18.75026591,25.04509611,59.41638333,19.0979975,173.3782501,184.268982
24.415,12.8678396,18.76832659,25.21891681,59.00486998,17.0182058,174.2573713,184.7615367
24.416,12.92663173,18.78429208,25.39359915,58.57660348,14.90769191,175.1013618,185.2402349
24.417,12.98498717,18.79813191,25.56910749,58.13144738,12.76697618,175.9092151,185.7049079
24.418,13.04288896,18.80981615,25.7454052,57.66927196,10.59661351,176.6799295,186.1553938
24.419,13.10032,18.81931545,25.92245463,57.18995449,8.397193651,177.412509,186.5915381
24.42,13.15726311,18.82660106,26.10021717,56.69337949,6.169341449,178.1059646,187.0131938
24.421,13.21370097,18.83164488,26.2786532,56.17943903,3.913717064,178.7593157,187.4202217
24.422,13.26961617,18.83441947,26.45772211,55.64803301,1.631016121,179.3715915,187.8124906
24.423,13.32499119,18.83489813,26.63738237,55.0990694,-0.6780301751,179.9418319,188.1898776
24.424,13.37980843,18.83305488,26.81759145,54.53246456,-3.012654982,180.4690892,188.5522685
24.425,13.43405021,18.82886456,26.99830591,53.94814347,-5.372055806,180.9524295,188.8995577
24.426,13.48769879,18.82230279,27.17948136,53.34604005,-7.755394552,181.3909336,189.2316488
24.427,13.54073634,18.81334608,27.36107253,52.72609736,-10.16179762,181.7836989,189.5484547
24.428,13.59314502,18.80197181,27.54303322,52.08826792,-12.59035608,182.1298409,189.8498977
24.429,13.6449069,18.7881583,27.72531638,51.43251392,-15.04012586,182.4284939,190.1359099
24.43,13.69600406,18.77188481,27.90787409,50.75880752,-17.51012804,182.6788131,190.4064334
24.431,13.74641853,18.75313163,28.09065762,50.06713105,-19.99934921,182.8799759,190.6614202
24.432,13.79613233,18.73188006,28.27361739,49.35747727,-22.50674184,183.0311831,190.9008328
24.433,13.84512749,18.70811245,28.45670308,48.62984961,-25.03122476,183.1316605,191.1246441
24.434,13.89338604,18.68181228,28.63986356,47.88426239,-27.57168368,183.1806606,191.3328376
24.435,13.94089004,18.65296414,28.823047,47.12074103,-30.12697182,183.1774634,191.5254076
24.436,13.98762156,18.62155379,29.00620085,46.33932229,-32.69591054,183.1213783,191.7023593
24.437,14.03356273,18.58756817,29.1892719,45.5400544,-35.27729005,183.0117456,191.8637089
24.438,14.07869574,18.55099548,29.37220629,44.72299736,-37.86987026,182.8479375,192.0094837
24.439,14.12300282,18.51182512,29.55494952,43.888223,-40.47238161,182.6293597,192.1397222
24.44,14.16646631,18.47004783,29.73744656,43.03581526,-43.08352601,182.3554528,192.254474
24.441,14.20906861,18.42565564,29.91964181,42.16587028,-45.70197781,182.0256936,192.3538004
24.442,14.25079224,18.37864189,30.10147917,41.27849654,-48.32638492,181.6395961,192.4377734
24.443,14.29161983,18.32900134,30.28290207,40.37381508,-50.95536988,181.1967135,192.5064769
24.444,14.33153414,18.27673009,30.46385353,39.4519595,-53.5875311,180.6966386,192.5600057
24.445,14.37051807,18.22182569,30.64427616,38.51307618,-56.2214441,180.1390057,192.5984662
24.446,14.40855467,18.1642871,30.82411225,37.55732431,-58.85566284,179.5234912,192.6219757
24.447,14.44562716,18.10411475,31.00330376,36.58487596,-61.48872109,178.8498151,192.630663
24.448,14.48171892,18.04131054,31.18179241,35.59591622,-64.11913392,178.1177418,192.6246675
24.449,14.51681355,17.97587787,31.35951971,34.59064316,-66.74539916,177.3270815,192.60414
24.45,14.55089484,17.90782163,31.536427,33.56926793,-69.36599899,176.4776907,192.5692418
24.451,14.58394679,17.83714827,31.71245548,32.53201474,-71.97940154,175.5694734,192.5201449
24.452,14.61595366,17.76386574,31.88754632,31.47912088,-74.58406258,174.6023816,192.4570318
24.453,14.64689991,17.68798358,32.06164062,30.4108367,-77.17842724,173.5764167,192.3800952
24.454,14.67677029,17.60951284,32.23467954,29.32742556,-79.76093176,172.4916294,192.2895378
24.455,14.70554981,17.52846619,32.40660431,28.22916382,-82.33000532,171.3481211,192.185572
24.456,14.73322376,17.44485783,32.57735626,27.11634074,-84.88407189,170.1460439,192.0684197
24.457,14.75977774,17.35870357,32.74687694,25.98925839,-87.42155214,168.8856014,191.9383122
24.458,14.78519763,17.27002079,32.9151081,24.84823157,-89.94086534,167.5670488,191.7954893
24.459,14.80946966,17.17882843,33.08199177,23.69358767,-92.44043134,166.1906936,191.6401996
24.46,14.83258038,17.08514703,33.24747033,22.52566653,-94.91867255,164.7568957,191.4726997
24.461,14.85451668,16.98899871,33.41148655,21.3448203,-97.37401596,163.2660674,191.2932542
24.462,14.87526583,16.89040715,33.57398361,20.15141322,-99.80489515,161.7186735,191.1021347
24.463,14.89481545,16.7893976,33.73490521,18.94582149,-102.2097524,160.1152315,190.8996202
24.464,14.91315354,16.68599684,33.89419558,17.72843297,-104.5870406,158.4563113,190.6859958
24.465,14.93026852,16.58023322,34.05179955,16.49964702,-106.9352255,156.7425352,190.4615529
24.466,14.94614917,16.4721366,34.20766259,15.25987422,-109.2527877,154.9745772,190.2265885
24.467,14.96078474,16.36173835,34.36173089,14.00953609,-111.5382247,153.1531631,189.9814045
24.468,14.97416487,16.24907135,34.51395136,12.74906481,-113.7900529,151.2790697,189.7263075
24.469,14.98627964,16.13416994,34.66427174,11.47890294,-116.0068098,149.3531245,189.4616081
24.47,14.99711959,16.0170699,34.81264062,10.19950306,-118.187056,147.3762046,189.1876204
24.471,15.00667572,15.89780847,34.95900747,8.911327437,-120.3293769,145.3492364,188.9046617
24.472,15.01493948,15.77642425,35.10332273,7.614847699,-122.4323852,143.2731948,188.6130515
24.473,15.02190281,15.65295725,35.24553784,6.310544433,-124.4947225,141.1491016,188.313111
24.474,15.02755813,15.52744881,35.38560527,4.998906809,-126.5150613,138.9780254,188.0051631
24.475,15.03189834,15.39994156,35.5234786,3.680432176,-128.4921071,136.7610798,187.6895311
24.476,15.03491688,15.27047944,35.65911253,2.355625646,-130.4245996,134.4994224,187.3665386
24.477,15.03660766,15.13910762,35.79246294,1.024999662,-132.3113155,132.1942537,187.0365086
24.478,15.03696511,15.00587247,35.92348694,-0.3109264447,-134.1510692,129.8468156,186.6997631
24.479,15.03598421,14.87082152,36.05214291,-1.651626914,-135.9427151,127.4583898,186.3566227
24.48,15.03366044,14.73400344,36.1783905,-2.996570022,-137.6851492,125.0302967,186.0074053
24.481,15.02998984,14.59546798,36.30219073,-4.345218564,-139.3773103,122.5638934,185.6524266
24.482,15.02496895,14.45526592,36.42350598,-5.697030341,-141.0181818,120.0605723,185.2919987
24.483,15.0185949,14.31344904,36.54230004,-7.051458664,-142.6067929,117.5217593,184.9264296
24.484,15.01086535,14.17007006,36.65853815,-8.407952856,-144.1422204,114.9489119,184.5560232
24.485,15.00177849,14.02518262,36.77218702,-9.765958774,-145.6235892,112.3435175,184.1810783
24.486,14.99133311,13.87884118,36.88321485,-11.12491933,-147.050074,109.7070917,183.8018881
24.487,14.97952852,13.73110102,36.99159137,-12.48427502,-148.4209004,107.0411757,183.4187398
24.488,14.96636462,13.58201817,37.09728789,-13.84346445,-149.7353457,104.3473351,183.0319142
24.489,14.95184184,13.43164935,37.20027726,-15.2019249,-150.9927398,101.6271573,182.641685
24.49,14.9359612,13.28005191,37.30053396,-16.55909282,-152.1924662,98.88224953,182.2483185
24.491,14.91872427,13.12728383,37.39803406,-17.91440445,-153.3339626,96.11423698,181.8520732
24.492,14.90013319,12.97340357,37.49275528,-19.26729626,-154.4167216,93.32476042,181.4531993
24.493,14.88019067,12.81847011,37.58467698,-20.61720559,-155.4402911,90.51547412,181.0519381
24.494,14.85889996,12.66254285,37.67378018,-21.96357115,-156.4042748,87.68804368,180.6485224
24.495,14.8362649,12.50568154,37.76004757,-23.30583358,-157.3083328,84.84414383,180.2431751
24.496,14.81228985,12.34794625,37.84346354,-24.64343597,-158.1521813,81.98545621,179.8361099
24.497,14.78697976,12.18939732,37.92401412,-25.97582441,-158.9355933,79.11366721,179.4275302
24.498,14.76034012,12.03009527,38.00168707,-27.30244853,-159.6583982,76.23046573,179.0176296
24.499,14.73237697,11.87010077,38.07647181,-28.62276203,-160.320482,73.33754101,178.6065911
24.5,14.70309688,11.70947457,38.14835947,-29.93622317,-160.9217871,70.43658042,178.1945871
24.501,14.67250699,11.54827745,38.21734285,-31.24229533,-161.4623119,67.52926734,177.7817795
24.502,14.64061493,11.38657019,38.28341645,-32.54044747,-161.9421106,64.61727897,177.3683192
24.503,14.60742891,11.22441344,38.34657641,-33.83015468,-162.3612928,61.70228423,176.9543462
24.504,14.57295761,11.06186775,38.40682057,-35.1108986,-162.7200227,58.78594167,176.5399896
24.505,14.53721027,10.89899347,38.46414839,-36.38216796,-163.0185189,55.86989742,176.1253676
24.506,14.5001966,10.7358507,38.518561,-37.643459,-163.2570532,52.95578318,175.7105871
24.507,14.46192684,10.57249924,38.57006114,-38.89427596,-163.4359502,50.04521423,175.2957443
24.508,14.4224117,10.40899856,38.61865315,-40.13413148,-163.555586,47.13978753,174.8809246
24.509,14.38166239,10.24540768,38.66434296,-41.36254707,-163.6163877,44.24107984,174.4662024
24.51,14.33969058,10.08178523,38.70713807,-42.57905346,-163.6188321,41.35064589,174.0516415
24.511,14.29650841,9.918189299,38.74704752,-43.78319109,-163.5634445,38.47001665,173.6372955
24.512,14.25212847,9.754677431,38.78408187,-44.97451039,-163.4507977,35.60069761,173.2232072
24.513,14.20656381,9.591306584,38.81825317,-46.15257222,-163.2815106,32.74416717,172.8094098
24.514,14.15982789,9.428133069,38.84957495,-47.31694819,-163.056247,29.90187503,172.3959263
24.515,14.11193461,9.265212513,38.87806214,-48.46722098,-162.7757142,27.07524076,171.9827704
24.516,14.06289828,9.102599815,38.90373111,-49.60298468,-162.4406614,24.26565233,171.5699462
24.517,14.01273361,8.940349101,38.92659958,-50.72384508,-162.0518783,21.47446477,171.157449
24.518,13.96145569,8.778513692,38.94668662,-51.82941995,-161.6101938,18.70299893,170.7452655
24.519,13.90907999,8.617146059,38.96401258,-52.91933929,-161.1164741,15.95254025,170.3333738
24.52,13.85562235,8.456297789,38.97859912,-53.99324558,-160.5716211,13.22433763,169.9217442
24.521,13.80109895,8.29601955,38.99046908,-55.050794,-159.9765709,10.51960247,169.5103394
24.522,13.74552632,8.136361057,38.99964654,-56.09165265,-159.3322921,7.839507645,169.0991149
24.523,13.68892131,7.977371042,39.00615669,-57.11550272,-158.6397839,5.185186653,168.6880193
24.524,13.63130109,7.819097223,39.01002587,-58.12203865,-157.9000748,2.557732844,168.2769948
24.525,13.57268311,7.661586275,39.01128146,-59.11096831,-157.1142201,-0.0418013031,167.8659778
24.526,13.51308511,7.504883804,39.00995191,-60.08201309,-156.283301,-2.612404802,167.4548988
24.527,13.45252513,7.349034326,39.00606662,-61.03490803,-155.4084221,-5.153108699,167.0436835
24.528,13.39102143,7.194081238,38.99965597,-61.96940193,-154.49071,-7.662986535,166.6322526
24.529,13.32859254,7.040066802,38.99075122,-62.88525737,-153.5313115,-10.14115473,166.2205228
24.53,13.2652572,6.887032123,38.97938451,-63.78225081,-152.5313915,-12.58677287,165.8084068
24.531,13.20103439,6.735017132,38.96558879,-64.66017262,-151.4921319,-14.99904395,165.3958139
24.532,13.13594328,6.584060573,38.94939779,-65.51882708,-150.4147289,-17.37721451,164.9826504
24.533,13.07000322,6.434199986,38.93084596,-66.35803238,-149.3003919,-19.72057467,164.5688201
24.534,13.00323376,6.285471694,38.90996846,-67.17762062,-148.1503419,-22.0284582,164.1542247
24.535,12.93565457,6.137910797,38.88680108,-67.97743776,-146.965809,-24.30024235,163.738764
24.536,12.86728552,5.991551158,38.8613802,-68.7573436,-145.7480314,-26.53534777,163.3223366
24.537,12.79814657,5.846425401,38.83374279,-69.51721164,-144.4982535,-28.73323828,162.9048402
24.538,12.72825781,5.702564901,38.8039263,-70.2569291,-143.2177242,-30.89342054,162.4861718
24.539,12.65763946,5.559999785,38.77196867,-70.97639671,-141.9076954,-33.01544378,162.0662286
24.54,12.5863118,5.418758926,38.73790827,-71.6755287,-140.5694204,-35.09889932,161.6449074
24.541,12.5142952,5.278869942,38.70178385,-72.3542526,-139.2041522,-37.14342013,161.2221062
24.542,12.44161011,5.140359202,38.66363451,-73.01250912,-137.8131422,-39.14868033,160.7977233
24.543,12.36827702,5.003251822,38.62349967,-73.650252,-136.3976387,-41.11439457,160.3716587
24.544,12.29431646,4.867571675,38.58141899,-74.26744784,-134.9588853,-43.04031742,159.9438134
24.545,12.21974898,4.733341389,38.53743237,-74.86407594,-133.4981198,-44.92624269,159.5140908
24.546,12.14459517,4.600582362,38.49157989,-75.44012804,-132.0165728,-46.77200273,159.0823958
24.547,12.06887558,4.469314763,38.44390179,-75.99560821,-130.5154661,-48.57746763,158.6486361
24.548,11.9926108,4.339557545,38.39443842,-76.53053256,-128.996012,-50.34254443,158.2127217
24.549,11.91582136,4.211328454,38.34323019,-77.04492907,-127.4594117,-52.06717628,157.7745656
24.55,11.83852777,4.084644041,38.29031756,-77.53883732,-125.9068542,-53.75134156,157.3340839
24.551,11.7607505,3.959519673,38.23574099,-78.01230827,-124.3395156,-55.395053,156.8911957
24.552,11.68250995,3.835969549,38.17954092,-78.46540399,-122.7585576,-56.9983567,156.4458237
24.553,11.60382646,3.714006715,38.12175772,-78.89819744,-121.1651268,-58.5613312,155.9978943
24.554,11.52472029,3.593643076,38.06243166,-79.31077217,-119.5603535,-60.08408648,155.5473373
24.555,11.44521162,3.474889418,38.00160291,-79.70322206,-117.9453513,-61.566763,155.0940869
24.556,11.36532052,3.357755418,37.93931144,-80.07565105,-116.3212157,-63.00953061,154.6380809
24.557,11.28506696,3.242249671,37.87559708,-80.42817286,-114.689024,-64.41258759,154.1792614
24.558,11.20447077,3.128379703,37.81049943,-80.76091069,-113.0498338,-65.77615953,153.7175747
24.559,11.12355169,3.01615199,37.74405784,-81.07399696,-111.404683,-67.10049835,153.2529715
24.56,11.04232928,2.905571984,37.67631142,-81.36757297,-109.7545889,-68.38588118,152.7854066
24.561,10.96082299,2.796644128,37.60729896,-81.64178866,-108.1005475,-69.63260931,152.3148394
24.562,10.8790521,2.68937188,37.53705898,-81.89680225,-106.4435334,-70.84100713,151.8412339
24.563,10.79703573,2.583757734,37.46562961,-82.13278,-104.7844989,-72.01142104,151.3645583
24.564,10.71479283,2.479803245,37.39304867,-82.34989587,-103.1243738,-73.14421842,150.8847856
24.565,10.63234217,2.377509048,37.31935358,-82.54833122,-101.4640652,-74.23978652,150.401893
24.566,10.54970233,2.276874881,37.24458137,-82.72827452,-99.80445658,-75.29853142,149.9158624
24.567,10.46689172,2.177899614,37.16876866,-82.88992105,-98.14640833,-76.32087698,149.4266802
24.568,10.38392852,2.080581266,37.09195161,-83.03347258,-96.49075689,-77.3072638,148.9343371
24.569,10.30083074,1.98491703,37.01416596,-83.15913707,-94.83831484,-78.25814821,148.4388285
24.57,10.21761614,1.890903303,36.93544699,-83.26712838,-93.18987067,-79.17400119,147.9401539
24.571,10.1343023,1.798535701,36.85582948,-83.35766597,-91.5461887,-80.05530744,147.4383172
24.572,10.05090655,1.707809091,36.77534772,-83.4309746,-89.90800901,-80.90256434,146.9333268
24.573,9.967446015,1.61871761,36.69403553,-83.48728405,-88.27604738,-81.71628101,146.425195
24.574,9.883937572,1.531254693,36.61192617,-83.52682879,-86.65099531,-82.49697732,145.9139383
24.575,9.800397866,1.445413094,36.5290524,-83.54984773,-85.03352006,-83.24518301,145.3995773
24.576,9.716843304,1.361184913,36.44544645,-83.55658391,-83.42426472,-83.9614367,144.8821366
24.577,9.633290044,1.278561618,36.36114,-83.54728426,-81.82384831,-84.64628509,144.3616446
24.578,9.549753997,1.197534071,36.27616417,-83.52219926,-80.2328659,-85.30028199,143.8381335
24.579,9.466250823,1.118092551,36.19054953,-83.48158272,-78.65188878,-85.92398755,143.3116391
24.58,9.382795923,1.040226776,36.1043261,-83.42569148,-77.08146467,-86.51796738,142.7822008
24.581,9.299404445,0.9639259287,36.01752331,-83.35478516,-75.52211787,-87.08279177,142.2498616
24.582,9.216091271,0.8891786801,35.93017004,-83.26912591,-73.97434959,-87.61903491,141.7146676
24.583,9.132871022,0.8159732103,35.84229458,-83.16897812,-72.43863812,-88.12727412,141.1766683
24.584,9.049758055,0.7442972327,35.75392464,-83.05460823,-70.91543917,-88.60808915,140.6359162
24.585,8.966766457,0.6741380164,35.66508735,-82.92628441,-69.40518615,-89.06206144,140.092467
24.586,8.883910048,0.6054824077,35.57580927,-82.7842764,-67.90829048,-89.48977347,139.546379
24.587,8.801202376,0.5383168528,35.48611636,-82.62885523,-66.42514195,-89.89180807,138.9977135
24.588,8.718656718,0.4726274184,35.39603402,-82.46029299,-64.95610908,-90.26874783,138.4465343
24.589,8.636286079,0.4083998134,35.30558704,-82.27886266,-63.50153943,-90.62117447,137.8929078
24.59,8.554103191,0.3456194092,35.21479964,-82.08483781,-62.06176007,-90.94966829,137.3369026
24.591,8.47212051,0.2842712606,35.12369548,-81.8784925,-60.63707788,-91.25480758,136.7785899
24.592,8.390350221,0.2243401251,35.03229762,-81.66010096,-59.22778003,-91.53716811,136.2180427
24.593,8.308804232,0.1658104829,34.94062855,-81.42993749,-57.83413435,-91.79732262,135.6553363
24.594,8.227494179,0.1086665559,34.84871019,-81.18827623,-56.45638977,-92.03584038,135.0905476
24.595,8.146431421,0.05289232602,34.75656389,-80.93539095,-55.09477672,-92.25328668,134.5237556
24.596,8.065627047,-0.001528445779,34.66421045,-80.67155493,-53.74950763,-92.45022241,133.9550408
24.597,7.985091871,-0.05461220234,34.5716701,-80.39704073,-52.42077729,-92.62720372,133.3844853
24.598,7.904836434,-0.1063755727,34.47896251,-80.11212007,-51.10876336,-92.78478154,132.8121725
